"1=O. macrocarpon, 2 = O. microcarpus, 4-6 = 4x-6x O. palustris","Population code",2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,30,31,32,33,34,35,36,37,38,39,40,41,43,26,27,28,29
1,55,16.3,6.3,7.1,6.1,9.1,3,1.5,0.9,5.6,0.8,2.3,6.6,3.5,1.8,4.3,10.9,5.5,5,2.6,2.9,44,3,1.67,2.5,4.8,0.17,0.32,1.09,16.4,66.7,2,48.4,12.3,6.8,96
2,3,3.4,1.8,1,1.2,4.5,2.3,1.6,0.6,3.5,1.5,1.1,5,1.7,0.9,1.1,2.1,12.8,1,1.94,34.3,29.4,1.96,2.67,0.9,2,0.75,1.67,0.82,14.9,14.1,1.89,28.1,11.7,7.4,97.7
2,3,2.8,1.2,0.8,0.8,5.1,1.7,1.2,0.6,3.6,1.5,1.1,4,1.6,0.6,1.1,10.9,5.5,2,2.39,34.8,27.3,3,2,1,2.1,0.71,1.5,0.91,16.4,66.5,2.67,35.3,14.1,7.4,97.7
2,3,4.3,1.4,1,0.9,3.9,2.6,1.4,0.6,2.9,0.9,1.2,4,1.4,1,1.3,3.3,5.3,2,3.19,37,23.3,1.5,2.33,0.8,2,0.45,1.13,0.67,8.6,38.4,1.4,32.4,12.3,6.1,97.7
2,3,3.6,1.9,1.3,1.3,3.9,2.7,1.5,0.4,3.5,1.2,1.4,4.2,1.3,0.6,1.4,8.4,8.6,2,1.92,32.4,35.2,1.44,3.75,0.9,2.3,0.52,1.33,0.64,17,49.4,2.17,34.7,14.1,8,97.7
2,3,4,1.1,1.3,0.7,4.9,2.1,1.7,0.6,3.5,1.5,1.4,4.4,1.6,0.7,1.4,10,6.5,2,3.59,40.9,31.7,2.33,2.83,0.6,2,0.75,2.5,0.43,16.5,60.6,2.29,33.1,12.3,6.8,97.7
2,3,3.6,1.4,1.8,1,4.9,2.3,1.5,0.8,3.3,1.7,0.7,4.9,1.6,1.2,0.8,9.5,4.6,1,2.54,28.6,49.3,2.13,1.88,0.9,1.6,1.06,1.89,1.29,14.1,67.4,1.33,31.8,13.5,7.4,97.7
2,3,4.2,1.4,1.8,1,4.2,1.6,1.6,0.7,3.5,1.3,1.1,4.5,1.3,1.4,0.9,4.4,8.1,1,2.96,32.1,42.2,2.63,2.29,1.1,2.2,0.59,1.18,1,12.5,35.2,0.93,28.2,11.1,6.8,97.7
2,3,4,1.5,1.5,0.8,4.1,2,1.6,0.7,4.2,1.6,1.4,3.8,1.2,0.7,1.2,9.8,10.4,1,2.63,46.7,38,2.05,2.29,1.2,2.6,0.62,1.33,0.86,20.2,48.5,1.71,31.3,11.7,6.8,97.7
2,3,4.3,1.3,1.5,0.7,5,2.5,1.7,0.8,3.4,1.4,1.2,4.8,1.4,1.3,1.3,1.9,14.9,1,3.44,48,34.9,2,2.13,0.8,2,0.7,1.75,0.67,16.8,11.3,1.08,29.8,11.7,6.1,97.7
2,3,4.4,1.4,1.5,0.7,3.8,2.2,1.8,0.4,3,1.1,0.9,4.8,1.6,0.7,1.2,7.8,5.6,1,3.26,51.9,34.1,1.73,4.5,1,1.9,0.58,1.1,1.11,13.4,58.2,2.29,32.2,13.5,6.8,97.7
2,3,4.9,1.7,1.3,1.2,4.5,2.5,1.4,0.8,3.9,1.6,1.3,4.5,1.4,1.1,1.6,6.7,6.4,1,2.88,32.4,25.5,1.8,1.75,1,2.3,0.7,1.6,0.77,13.1,51.1,1.27,35.6,11.1,6.8,97.7
2,3,3.8,1.4,1.3,0.9,4.6,2.4,1.6,0.4,4,1.4,1.5,5.2,1.3,1.4,1.3,5.5,9.5,1,2.68,39.3,33.3,1.92,4,1.1,2.6,0.54,1.27,0.73,15,36.7,0.93,32.7,14.7,8.6,97.7
2,3,3.6,1.4,1,1,4.5,2.1,1.3,0.4,3.8,1.5,1.3,3.9,1.5,1.3,1.2,2.6,13.6,1,2.54,32.1,28.2,2.14,3.25,1,2.3,0.65,1.5,0.77,16.2,16,1.15,33.3,12.3,6.1,97.7
2,3,3.4,1.3,1,0.8,4.5,1.7,1.8,0.7,3.6,1.7,0.8,4.5,1.7,1,0.9,6.9,12.8,1,2.58,38.5,29.9,2.65,2.57,1.1,1.9,0.89,1.55,1.38,19.7,35,1.7,29.6,12.9,6.8,97.7
2,3,4,1.7,1.5,1.2,5,1.7,1.2,0.6,3.6,1.6,1.3,4.8,1.3,1,1,10.4,5,1,2.32,32.4,38,2.94,2,0.7,2,0.8,2.29,0.54,15.4,67.5,1.3,31.7,13.5,7.4,97.7
2,3,3.4,1.3,0.8,0.8,3.9,1.5,1.1,0.8,3.6,1.2,1.5,3.8,1.4,1,1.6,8.5,6.8,1,2.62,38.5,22.1,2.6,1.38,0.9,2.4,0.5,1.33,0.6,15.3,55.6,1.4,33.2,13.5,6.8,97.7
2,3,3.5,1,1,0.6,4.9,2.3,1.2,0.4,3.1,1.6,0.9,4.3,1.6,0.9,1.3,4.5,6,1,3.45,45,29,2.13,3,0.6,1.5,1.07,2.67,0.67,10.5,42.9,1.78,28.6,11.7,6.1,97.7
2,3,4.5,1.4,1.8,0.9,5.3,1.6,1.3,0.5,3.8,1.6,1.5,4.1,1.7,1.6,1.1,8.9,11.4,1,3.33,33.3,38.9,3.31,2.6,0.7,2.2,0.73,2.29,0.47,20.3,43.8,1.06,30,11.1,5.5,97.7
2,3,3.4,1.4,1.3,1.1,4,2.6,1.6,0.5,2.7,1,1,4.6,1.3,1.3,1,2,9.6,1,2.48,18.5,37.3,1.54,3.2,0.7,1.7,0.59,1.43,0.7,11.6,17.2,1,28.5,12.9,7.4,97.7
2,3,3.9,1.3,1,0.8,5,1.6,1.2,0.8,2.6,1,1,4.7,1.6,0.9,1.5,4.9,10.2,1,2.96,38.5,26,3.13,1.5,0.6,1.6,0.63,1.67,0.6,15.1,32.5,1.78,33.6,14.1,7.4,97.7
2,3,3.8,1.4,0.8,0.9,4.6,1.8,1.4,0.7,3.5,1.7,0.6,4.9,1.5,0.6,0.9,6.4,7.6,1,2.78,37,20,2.56,2,1.2,1.8,0.94,1.42,2,14,45.7,2.5,33.3,13.5,7.4,97.7
2,3,3.8,1.1,1.5,0.7,3.8,2.1,1.5,0.8,3.1,1.2,1.1,5.1,1.5,0.7,1.1,2.9,5.1,1,3.41,40.9,40,1.81,1.88,0.8,1.9,0.63,1.5,0.73,8,36.3,2.14,28.2,14.1,6.8,97.7
2,3,4,1.5,0.8,1.1,5.1,1.7,1,0.9,3.5,1.6,1.2,4.6,1.3,1.2,1.4,10.6,6.3,1,2.67,30,18.8,3,1.11,0.7,1.9,0.84,2.29,0.58,16.9,62.7,1.08,31.6,15.4,8.6,97.7
2,3,3.5,1.2,1.3,0.7,4.2,2.3,1.1,0.5,2.8,1,0.9,4.1,1.2,1,1.2,2.8,10.9,1,2.88,41.7,36.2,1.83,2.2,0.9,1.8,0.56,1.11,1,13.7,20.4,1.2,28.2,12.3,8,97.7
2,3,3.3,1.4,0.8,1,4.9,2.1,1.3,0.8,3.4,1.6,0.9,3.8,1.6,1.3,1.5,2.2,9.7,1,2.44,29.6,22.7,2.33,1.63,0.9,1.8,0.89,1.78,1,11.9,18.5,1.23,29,13.5,8,97.7
2,3,4.4,1.2,1,0.7,5.2,2.3,1.4,0.6,3.4,1.3,1.1,3.8,1.7,0.7,1.3,4.8,9.6,1,3.67,41.7,22.7,2.26,2.33,1,2.1,0.62,1.3,0.91,14.4,33.3,2.43,32.3,14.1,7.4,97.7
2,3,3.6,1.3,1,0.8,4.8,2.6,1.6,0.4,3.1,1.1,0.9,3.7,1.2,0.8,1.1,8.4,6.6,1,2.73,42.3,28.2,1.85,4,1.1,2,0.55,1,1.22,15,56,1.5,35.3,15.4,8.6,97.7
2,3,4.8,1.2,2,0.8,4.1,1.6,1,0.5,3.7,1.6,1.5,4.3,1,0.7,1.4,1.8,10.8,1,3.96,37.5,42.1,2.56,2,0.6,2.1,0.76,2.67,0.4,12.6,14.3,1.43,35.7,14.1,8,97.7
2,3,3.7,1.2,0.5,0.9,4.8,2.4,1.7,0.6,3.7,1.7,1.4,5.1,1.8,0.8,1.4,8.6,12.8,1,3.17,26.1,13.7,2,2.83,0.6,2,0.85,2.83,0.43,21.4,40.2,2.25,30.5,14.7,7.4,97.7
2,3,2.5,1.1,0.5,0.8,4.3,1.9,1.3,0.6,3.3,1.2,1,4.3,1.7,1.1,1.4,6.4,5,1,2.38,28.6,20,2.26,2.17,1.1,2.1,0.57,1.09,1.1,11.4,56.1,1.55,31.5,12.9,8,97.7
2,33,4.7,1.6,1.3,1.1,4.2,1.9,1.3,0.7,3.1,1.3,1,4.8,1.4,1.2,1.3,5.5,5.5,2,2.91,34.4,26.9,2.25,1.78,0.8,1.8,0.7,1.55,0.83,11,50,1.17,34.4,14.7,7.4,97.4
2,33,3.8,1.4,0.8,0.8,4.1,2.5,1.4,0.7,3.1,1.2,1.1,4.9,1.7,1.1,1.2,4.6,7.3,1,2.71,42.9,19.7,1.63,1.89,0.8,1.9,0.65,1.5,0.77,11.9,38.5,1.58,32.8,14.7,6.8,97.4
2,33,3,1.5,1.3,1.1,4.6,2,1.6,0.7,3.2,1.2,1.1,4.7,1.6,1.3,1.1,8.3,15.6,1,2,26.7,41.7,2.3,2.35,0.9,2,0.57,1.27,0.81,23.9,34.6,1.26,31.3,13.5,6.1,97.4
2,33,3.6,1.7,0.8,1.2,4.7,2.1,1.3,0.7,3,1.2,1,5,1.5,1.2,1.2,6.4,12.8,1,2.09,32.4,21.1,2.19,1.88,0.8,1.8,0.66,1.53,0.76,19.3,33.3,1.23,31.3,13.5,6.8,97.4
2,33,4.1,1.8,1,1.5,4.2,2.1,1.4,0.7,2.6,0.9,0.8,4.7,1.9,1.2,1.3,11,10.1,1,2.31,14.3,24.7,2.03,2.13,0.9,1.6,0.55,1.05,1.11,21.1,52.2,1.5,31.3,12.3,6.1,97.4
2,33,3.8,1.6,1,1.3,5,2.3,1.3,0.7,3.4,1.2,1.2,4.7,1.3,0.8,1.2,5.5,14.7,1,2.34,18.8,26.7,2.21,1.94,0.9,2.1,0.58,1.3,0.79,20.2,27.3,1.6,32.8,12.3,6.8,97.4
2,33,3.6,1.9,1,1.3,3.7,1.7,1.3,0.7,3.6,1.4,1.2,4.8,1.5,1,1.3,11.9,5.5,1,1.92,29.7,28.2,2.15,2,1,2.3,0.6,1.32,0.83,17.4,68.4,1.44,34.4,13.5,8,97.4
2,33,4.2,1.6,1,1.3,3.7,2.1,1.2,0.6,2.7,1.2,0.7,4.9,1.2,1,1.3,11,9.2,1,2.59,21.9,24.1,1.81,1.87,0.8,1.5,0.78,1.53,1.06,20.2,54.6,1.25,31.3,14.7,7.4,97.4
2,33,3.7,1.7,1,1.3,3.7,1.9,1.4,0.7,3.1,1.3,1,4.3,1.6,1.4,1.2,5.5,9.2,1,2.24,24.2,27,1.96,1.94,0.7,1.8,0.74,1.78,0.72,14.7,37.5,1.15,32.8,12.3,6.8,97.4
2,33,3.6,1.6,0.5,1,4.3,2,1.4,0.7,3.2,1,1.1,4.3,1.4,1,1.4,6.4,9.2,1,2.29,38.7,14.1,2.13,2.13,1,2.1,0.48,1,0.93,15.6,41.2,1.38,29.7,14.1,8,97.4
2,33,3.1,1.5,0.8,1.1,5.1,1.9,1.3,0.5,3,1,0.9,4.7,1.5,1.2,1.1,10.1,10.1,1,2.14,27.6,24.2,2.62,2.82,1,2,0.5,0.96,1.09,20.2,50,1.32,31.3,14.7,8,97.4
2,33,3.3,1.5,0.5,1,4.4,2.5,1.4,0.7,3.4,1.4,1.1,4.2,1.4,1,1.3,3.7,15.6,1,2.28,31,15.2,1.74,2.06,0.9,2,0.67,1.5,0.81,19.3,19.1,1.36,31.3,14.1,7.4,97.4
2,33,4,1.5,0.8,0.6,3.7,1.9,1.4,0.7,3,1.4,0.7,3.9,1.4,1.1,1.2,4.6,7.3,1,2.72,62.1,19,2,1.89,0.9,1.6,0.9,1.67,1.17,11.9,38.5,1.31,32.8,13.5,7.4,97.4
2,33,3.1,1.5,1,1.1,4.3,2,1.4,0.6,3.1,1.2,0.9,4,1.6,1.2,1.2,11,11,1,2.03,30,32.8,2.13,2.43,0.9,1.9,0.65,1.3,1,22,50,1.43,34.4,13.5,7.4,97.4
2,33,3.3,1.2,0.8,0.6,4.9,1.9,1.6,0.7,3.4,1.3,1.2,5,1.4,0.9,1.2,9.2,14.7,1,2.75,50,22.7,2.52,2.5,0.9,2.1,0.61,1.35,0.82,23.9,38.5,1.52,29.7,12.9,6.1,97.4
2,33,3.3,1.5,1,0.9,3.7,2.1,1.5,0.7,3.1,0.9,1.1,4.2,1.8,1.2,1,3.7,8.3,1,2.24,41.4,30.8,1.77,2.31,1.1,2.2,0.42,0.81,1.04,11.9,30.8,1.43,31.3,12.3,6.1,97.4
2,33,3.3,1.5,1,0.9,4.5,1.9,1.4,0.7,3.3,1.3,1.1,4.6,1.4,0.9,1.4,7.3,7.3,1,2.28,41.4,30.3,2.31,2.06,0.9,2,0.63,1.35,0.88,14.7,50,1.52,28.1,12.9,6.8,97.4
2,33,4.1,1.5,1,0.7,4.5,2,1.5,0.5,3,1.3,1,4.9,1.5,0.9,1.1,7.3,9.2,1,2.7,53.3,24.7,2.23,2.77,0.7,1.7,0.78,1.88,0.71,16.5,44.4,1.61,31.3,12.3,6.8,97.4
2,33,4.1,1.7,0.8,1.1,4.5,2,1.3,0.7,3.4,1.3,1.2,4.7,1.4,0.8,1.1,3.7,11.9,1,2.48,33.3,18.3,2.27,1.94,0.9,2.1,0.6,1.35,0.79,15.6,23.5,1.7,28.1,16,6.8,97.4
2,33,3,1.2,0.8,0.7,4.9,2.1,1.2,0.6,3,1.2,0.9,4.5,1.4,1.1,1.2,6.4,4.6,1,2.5,45.8,25,2.35,2.14,0.9,1.8,0.67,1.38,0.95,11,58.3,1.3,28.1,15.4,7.4,97.4
2,33,4.4,1.6,0.8,0.8,4.3,2.5,1.6,0.7,3.3,1.2,1.2,4.5,1.5,1.2,1.4,6.4,8.3,1,2.81,48.4,17.2,1.76,2.35,0.9,2.1,0.58,1.32,0.79,14.7,43.8,1.23,34.4,12.3,7.4,97.4
2,33,3.7,1.5,1,1,4.3,2.5,1.5,0.7,2.9,1.2,0.9,4.7,1.3,1.1,1.2,4.6,7.3,1,2.47,36.7,27,1.73,2.25,0.8,1.6,0.75,1.58,0.9,11.9,38.5,1.19,28.1,13.5,7.4,97.4
2,33,3.9,1.7,1.3,1,4.1,2.1,1.2,0.6,3.2,1.3,1,3.8,1.2,1,0.9,8.3,9.2,1,2.26,41.2,32.5,1.91,2,0.9,1.9,0.67,1.48,0.84,17.4,47.4,1.17,31.3,14.1,6.1,97.4
2,33,2.8,1.3,0.8,1,4.7,2.3,1,0.5,3.4,1.4,1,3.9,1.6,1.2,1.1,5.5,5.5,1,2.15,26.9,26.8,2.06,1.92,0.8,2,0.71,1.48,0.92,11,50,1.36,32.8,13.5,6.1,97.4
2,33,3.7,1.3,0.5,0.7,4.9,2.2,1.2,0.8,3.1,1.3,1,4.1,1.2,1.1,1.1,4.6,9.2,1,2.85,50,13.5,2.24,1.45,0.8,1.8,0.7,1.63,0.76,13.8,33.3,1.15,31.3,13.5,6.8,97.4
2,33,3.5,1.2,1.3,0.6,3.9,1.9,1.4,0.7,3.5,1.3,1.2,3.9,1.5,1.1,1.2,5.5,11,1,3.04,52.2,35.7,2.11,2,1,2.2,0.58,1.29,0.83,16.5,33.3,1.33,31.3,14.1,8,97.4
2,33,3.9,1.5,1.3,1.1,3.7,1.7,1.7,0.7,3.1,1.4,1,4.1,1.4,1,1.1,5.5,9.2,1,2.57,30,32.5,2.12,2.28,0.7,1.8,0.77,1.83,0.72,14.7,37.5,1.36,34.4,13.5,6.1,97.4
2,33,4,1.5,1.3,0.9,4.5,2.1,1.2,0.8,3.4,1.4,1.2,4.1,1.3,0.9,1,3.7,8.3,1,2.63,43.3,31.7,2.16,1.5,0.9,2.1,0.66,1.5,0.79,11.9,30.8,1.35,31.3,13.5,6.8,97.4
2,33,3.8,1.4,0.8,0.7,4.2,1.9,1.8,0.5,2.9,1.2,0.8,4.5,1.2,0.9,1.2,2.8,9.2,1,2.68,50,20,2.25,3.31,0.9,1.7,0.71,1.32,1.16,11.9,23.1,1.3,29.7,14.1,7.4,97.4
2,33,3.3,1.6,1,1,4.3,1.8,1.4,0.5,3.5,1.4,1.2,4.3,1.5,1.1,1.5,3.7,8.3,1,2.06,37.5,30.3,2.37,2.92,0.9,2.1,0.7,1.67,0.72,11.9,30.8,1.37,32.8,14.7,7.4,97.4
2,34,4.3,2,1.8,1.5,4.5,2.3,1.3,0.6,3.2,1.4,0.8,5.1,1.3,0.9,1,4.6,15.6,2,2.13,27.5,41.2,1.97,2.13,1,1.8,0.75,1.38,1.2,20.2,22.7,1.52,34.4,14.7,8,96.6
2,34,4.3,1.9,1.5,1.4,4.6,1.5,1.4,0.6,2.8,1.3,0.7,4.8,1.5,1,1.2,7.3,9.2,2,2.26,26.3,34.9,3,2.27,0.8,1.5,0.86,1.63,1.12,16.5,44.4,1.54,35.9,14.1,7.4,96.6
2,34,4.4,2.1,1.3,1.7,5.1,2.3,1.4,0.5,3,1.4,0.8,5.2,1.2,1,0.9,6.4,8.3,2,2.07,21.4,28.7,2.17,3.18,0.8,1.6,0.89,1.79,1,14.7,43.8,1.2,31.3,14.1,7.4,96.6
2,34,4.5,2.2,1.5,1.7,3.9,2.1,1.6,0.6,3,1.3,0.8,4.7,1.2,0.9,0.8,10.1,10.1,1,2.09,20.9,33.3,1.84,2.71,0.9,1.7,0.78,1.52,1.05,20.2,50,1.33,32.8,13.5,6.8,96.6
2,34,4.3,1.9,1.5,1.7,4,2,1.6,0.6,2.9,1.4,0.8,4.6,1.1,0.8,0.9,6.4,12.8,1,2.24,13.2,35.3,2,2.53,0.7,1.5,0.97,2.06,0.89,19.3,33.3,1.42,32.8,13.5,6.1,96.6
2,34,4.7,1.8,1.3,1.1,5.4,2.3,1.4,0.6,3.4,1.5,1,3.9,1.1,1,1.2,11,11.9,1,2.69,40,26.6,2.31,2.33,0.9,1.9,0.82,1.76,0.88,22.9,48,1.04,31.3,13.5,6.8,96.6
2,34,4.8,2.3,1.8,2,4.9,1.9,1.4,0.5,3.2,1.2,0.9,4.8,1.2,1,1.2,9.2,8.3,1,2.13,11.1,36.5,2.64,2.83,1,2,0.6,1.16,1.09,17.4,52.6,1.21,32.8,12.9,6.1,96.6
2,34,4,2.2,1.3,1.8,4.7,2.3,1.6,0.6,3.2,1.3,1,4.5,1.1,0.9,1.1,7.3,11,1,1.8,20.5,31.7,2.09,2.67,0.8,1.9,0.71,1.6,0.8,18.3,40,1.17,34.4,11.7,6.1,96.6
2,34,5,2.2,2,1.6,4.5,2.1,1.2,0.6,3.3,1.6,0.9,5,1.2,0.9,1,7.3,11,1,2.27,29.6,40,2.09,1.93,0.8,1.6,1,2.11,0.9,18.3,40,1.22,32.8,12.3,6.8,96.6
2,34,4.4,2.3,1.3,1.9,4.7,2,1.6,0.7,2.5,1,0.7,4,1,0.9,0.9,7.3,8.3,1,1.89,19.6,28.7,2.37,2.11,0.8,1.5,0.67,1.26,1.12,15.6,47.1,1.09,34.4,13.5,6.1,96.6
2,34,4.3,2,1.8,1.3,4.9,2.3,1.2,0.5,2.9,1.6,0.7,3.8,1.1,1,0.9,2.8,8.3,1,2.18,33.3,41.2,2.09,2.73,0.7,1.4,1.15,2.24,1.06,11,25,1.04,34.4,12.3,7.4,96.6
2,34,4,2.2,1.3,1.5,4.2,2.1,1.4,0.5,3.3,1.4,1.1,3.8,1.1,1.1,0.8,5.5,11,1,1.84,30.2,31.7,1.97,2.54,0.8,1.9,0.74,1.7,0.77,16.5,33.3,1.04,31.3,13.5,6.8,96.6
